box	game_id	families	n_hard	n_soft	n_damage	n_findings	perspectives	sample_turn	sample_message
i-07780c4dc5a5f7fdf	b002/g13/20260812T045244-l2-000074	bellydrum_sitrus	0	1	0	1	p1	11	observed heal on opp but no branch heals it
i-07780c4dc5a5f7fdf	b002/g3/20260812T045244-l3-000013	struggle_damage	1	0	1	1	p2	25	observed damage 37 on dugtrio from raichualola struggle (crit=False) not in the PS-exact roll set (nearest delta -10; max_roll 56)
i-07780c4dc5a5f7fdf	b003/g1/20260812T050524-l5-000091	bellydrum_sitrus	0	1	0	1	p2	2	observed item loss (Sitrus Berry) on opp but no branch removes it
i-07780c4dc5a5f7fdf	b003/g10/20260812T050524-l3-000025	struggle_damage	2	0	2	2	p1	121	observed damage 2 on spiritomb from chansey struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 10)
i-07780c4dc5a5f7fdf	b003/g11/20260812T050524-l2-000081	struggle_damage	5	0	5	5	p1+p2	142	observed damage 3 on pecharunt from blissey struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 10)
i-07780c4dc5a5f7fdf	b003/g5/20260812T050524-l6-000013	bellydrum_sitrus	0	1	0	1	p2	8	observed item loss (Sitrus Berry) on opp but no branch removes it
i-07780c4dc5a5f7fdf	b003/g6/20260812T050524-l3-000071	struggle_damage	1	0	1	1	p2	46	observed damage 15 on slowbro from rotom struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 23)
i-07780c4dc5a5f7fdf	b003/g9/20260812T050524-l5-000063	struggle_damage	1	0	1	1	p1	120	observed damage 24 on volcanion from vaporeon struggle (crit=True) not in the PS-exact roll set (nearest delta -9; max_roll 39)
i-07780c4dc5a5f7fdf	b004/g13/20260812T051831-l6-000060	revival_blessing	2	0	0	2	p2	19	observed + spa on user but no branch produces it
i-07780c4dc5a5f7fdf	b004/g14/20260812T051831-l5-000064	other_categorical	2	0	0	2	p1	24	observed - def on opp but no branch produces it
i-07780c4dc5a5f7fdf	b004/g3/20260812T051831-l4-000047	struggle_damage	1	0	1	1	p1	115	observed damage 27 on kilowattrel from screamtail struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 39)
i-07780c4dc5a5f7fdf	b004/g6/20260812T051831-l6-000037	ko_margin_soft	0	1	0	1	p1	21	observed slp on opp but no branch applies it [ko-margin]
i-07780c4dc5a5f7fdf	b004/g8/20260812T051831-l1-000024	struggle_damage	1	0	1	1	p2	106	observed damage 19 on mandibuzz from umbreon struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 26)
i-07780c4dc5a5f7fdf	b004/g9/20260812T051831-l1-000057	struggle_damage	6	0	6	6	p1	13	observed damage 10 on dondozo from volcanion struggle (crit=False) not in the PS-exact roll set (nearest delta -1; max_roll 14)
i-07780c4dc5a5f7fdf	b004/g9/20260812T051831-l1-000087	bellydrum_sitrus	0	1	0	1	p2	14	observed heal on opp but no branch heals it
i-07780c4dc5a5f7fdf	b004/g9/20260812T051831-l2-000027	bellydrum_sitrus	0	1	0	1	p2	18	observed item loss (Sitrus Berry) on opp but no branch removes it
i-07780c4dc5a5f7fdf	b004/g9/20260812T051831-l2-000043	struggle_damage	1	0	1	1	p2	47	observed damage 24 on florgesorange from gardevoir struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 35)
i-07780c4dc5a5f7fdf	b004/g9/20260812T051831-l4-000016	bellydrum_sitrus	0	2	0	2	p1	1	observed item loss (Sitrus Berry) on opp but no branch removes it
i-07780c4dc5a5f7fdf	b004/g9/20260812T051831-l5-000041	struggle_damage	2	0	2	2	p2	11	observed damage 25 on suicune from lapras struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 32)
i-07780c4dc5a5f7fdf	b005/g15/20260812T053346-l6-000054	bellydrum_sitrus	0	1	0	1	p2	9	observed item loss (Sitrus Berry) on opp but no branch removes it
i-07780c4dc5a5f7fdf	b005/g3/20260812T053346-l1-000054	struggle_damage	2	0	2	2	p1	81	observed damage 23 on froslass from chimecho struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 35)
i-07780c4dc5a5f7fdf	b006/g0/20260812T054641-l6-000066	bellydrum_sitrus	0	1	0	1	p2	7	observed item loss (Sitrus Berry) on opp but no branch removes it
i-07780c4dc5a5f7fdf	b006/g14/20260812T054642-l1-000059	bellydrum_sitrus	0	1	0	1	p2	1	observed item loss (Sitrus Berry) on opp but no branch removes it
i-07780c4dc5a5f7fdf	b006/g15/20260812T054642-l4-000070	struggle_damage	1	0	1	1	p1	29	observed damage 22 on hypno from oricoriosensu struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 34)
i-07780c4dc5a5f7fdf	b007/g0/20260812T060208-l6-000048	struggle_damage	2	0	2	2	p1	96	observed damage 18 on goodra from exeggutor struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 25)
i-07780c4dc5a5f7fdf	b007/g13/20260812T060208-l1-000079	revival_blessing	1	0	0	1	p1	6	observed side-condition stealthrock change on opp but no branch produces it
i-07780c4dc5a5f7fdf	b007/g4/20260812T060208-l4-000067	bellydrum_sitrus	0	2	0	2	p2	3	observed item loss (Sitrus Berry) on opp but no branch removes it
i-07780c4dc5a5f7fdf	b007/g6/20260812T060208-l4-000054	other_damage_rollset	1	0	1	1	p1	35	observed damage 103 on clefable from necrozma photongeyser (crit=False) not in the PS-exact roll set (nearest delta -9; max_roll 133)
i-07780c4dc5a5f7fdf	b007/g7/20260812T060208-l5-000022	bellydrum_sitrus	0	1	0	1	p2	14	observed item loss (Sitrus Berry) on opp but no branch removes it
i-07780c4dc5a5f7fdf	b007/g9/20260812T060208-l6-000015	struggle_damage	2	0	2	2	p1	79	observed damage 9 on scovillain from blissey struggle (crit=True) not in the PS-exact roll set (nearest delta -9; max_roll 22)
i-07780c4dc5a5f7fdf	b008/g14/20260812T061513-l5-000080	struggle_damage	1	0	1	1	p2	7	observed damage 25 on gengar from espeon struggle (crit=False) not in the PS-exact roll set (nearest delta -9; max_roll 40)
i-07780c4dc5a5f7fdf	b008/g6/20260812T061513-l4-000030	struggle_damage	1	0	1	1	p1	24	observed damage 21 on hypno from sylveon struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 32)
i-07780c4dc5a5f7fdf	b009/g11/20260812T062829-l5-000032	struggle_damage	1	0	1	1	p2	26	observed damage 65 on blissey from kyogre struggle (crit=False) not in the PS-exact roll set (nearest delta -7; max_roll 85)
i-07780c4dc5a5f7fdf	b009/g3/20260812T062829-l3-000083	struggle_damage	1	0	1	1	p2	121	observed damage 26 on clodsire from chimecho struggle (crit=False) not in the PS-exact roll set (nearest delta -8; max_roll 41)
i-07780c4dc5a5f7fdf	b009/g5/20260812T062829-l2-000002	bellydrum_sitrus	0	1	0	1	p1	9	observed item loss (Sitrus Berry) on opp but no branch removes it
i-07780c4dc5a5f7fdf	b009/g8/20260812T062829-l5-000021	struggle_damage	1	0	1	1	p1	145	observed damage 9 on alomomola from chimecho struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 16)
i-078a8a19023e45da1	b000/g13/20260812T042520-l5-000005	struggle_damage	1	0	1	1	p1	107	observed damage 11 on whiscash from sylveon struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 16)
i-078a8a19023e45da1	b000/g14/20260812T042520-l2-000086	revival_blessing	1	0	0	1	p2	32	observed volatile Leech Seed start on opp but no branch applies it
i-078a8a19023e45da1	b001/g0/20260812T043921-l2-000080	bellydrum_sitrus	1	1	0	2	p1	6	observed item loss (Sitrus Berry) on opp but no branch removes it
i-078a8a19023e45da1	b001/g1/20260812T043921-l3-000045	struggle_damage	1	0	1	1	p2	106	observed damage 19 on mudsdale from umbreon struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 27)
i-078a8a19023e45da1	b001/g10/20260812T043921-l2-000025	revival_blessing	1	0	0	1	p1	21	observed side-condition stealthrock change on opp but no branch produces it
i-078a8a19023e45da1	b001/g13/20260812T043921-l1-000081	struggle_damage	2	0	2	2	p2	133	observed damage 17 on screamtail from umbreon struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 27)
i-078a8a19023e45da1	b001/g14/20260812T043921-l1-000067	ko_margin_soft	0	5	0	5	p2	9	observed - def on opp but no branch produces it [ko-margin]
i-078a8a19023e45da1	b001/g15/20260812T043921-l6-000067	ko_margin_soft	0	1	0	1	p2	7	observed - spa on opp but no branch produces it [ko-margin]
i-078a8a19023e45da1	b001/g5/20260812T043921-l6-000006	bellydrum_sitrus	0	1	0	1	p2	11	observed item loss (Sitrus Berry) on opp but no branch removes it
i-078a8a19023e45da1	b001/g6/20260812T043921-l2-000023	bellydrum_sitrus	0	1	0	1	p1	16	observed item loss (Sitrus Berry) on opp but no branch removes it
i-078a8a19023e45da1	b001/g6/20260812T043921-l5-000005	bellydrum_sitrus	0	1	0	1	p2	5	observed item loss (Sitrus Berry) on opp but no branch removes it
i-078a8a19023e45da1	b001/g9/20260812T043921-l5-000053	struggle_damage	4	0	4	4	p1	87	observed damage 25 on suicune from volcanion struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 32)
i-078a8a19023e45da1	b002/g1/20260812T045315-l5-000056	bellydrum_sitrus	0	1	0	1	p2	16	observed item loss (Sitrus Berry) on opp but no branch removes it
i-078a8a19023e45da1	b002/g15/20260812T045315-l3-000034	struggle_damage	2	0	2	2	p2	36	observed damage 31 on fluttermane from kyogre struggle (crit=False) not in the PS-exact roll set (nearest delta -8; max_roll 46)
i-078a8a19023e45da1	b002/g4/20260812T045315-l5-000094	struggle_damage	1	0	1	1	p1	36	observed damage 5 on arceuspsychic from calyrexshadow struggle (crit=False) not in the PS-exact roll set (nearest delta -1; max_roll 8)
i-078a8a19023e45da1	b002/g5/20260812T045315-l1-000046	struggle_damage	2	0	2	2	p2	41	observed damage 12 on bisharp from keldeoresolute struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 19)
i-078a8a19023e45da1	b002/g5/20260812T045315-l1-000087	bellydrum_sitrus	0	1	0	1	p2	7	observed item loss (Sitrus Berry) on opp but no branch removes it
i-078a8a19023e45da1	b002/g8/20260812T045315-l4-000062	struggle_damage	1	0	1	1	p2	41	observed damage 16 on wochien from kyogre struggle (crit=False) not in the PS-exact roll set (nearest delta -1; max_roll 21)
i-078a8a19023e45da1	b003/g1/20260812T050709-l3-000003	ko_margin_soft	0	1	0	1	p1	12	observed slp on opp but no branch applies it [ko-margin]
i-078a8a19023e45da1	b003/g11/20260812T050709-l1-000015	other_damage_rollset	1	0	1	1	p1	15	observed damage 45 on palossand from electrode terablast (crit=False) not in the PS-exact roll set (nearest delta +9; max_roll 36)
i-078a8a19023e45da1	b003/g11/20260812T050709-l3-000050	bellydrum_sitrus	0	1	0	1	p2	5	observed item loss (Sitrus Berry) on opp but no branch removes it
i-078a8a19023e45da1	b003/g12/20260812T050709-l2-000041	struggle_damage	1	0	1	1	p1	53	observed damage 22 on uxie from reuniclus struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 32)
i-078a8a19023e45da1	b003/g15/20260812T050709-l3-000068	struggle_damage	1	0	1	1	p2	35	observed damage 17 on komala from calyrexshadow struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 26)
i-078a8a19023e45da1	b003/g3/20260812T050709-l3-000042	struggle_damage	4	0	4	4	p1	87	observed damage 9 on gogoat from tropius struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 14)
i-078a8a19023e45da1	b003/g5/20260812T050709-l4-000022	struggle_damage	1	0	1	1	p1	22	observed damage 21 on suicune from lapras struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 32)
i-078a8a19023e45da1	b004/g0/20260812T052042-l5-000075	struggle_damage	6	0	6	6	p2	83	observed damage 35 on cryogonal from lunala struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 44)
i-078a8a19023e45da1	b004/g15/20260812T052042-l3-000065	other_categorical	1	0	0	1	p1	66	observed volatile Charge start on opp but no branch applies it
i-078a8a19023e45da1	b004/g2/20260812T052042-l2-000094	bellydrum_sitrus	0	1	0	1	p2	19	observed item loss (Sitrus Berry) on opp but no branch removes it
i-078a8a19023e45da1	b004/g3/20260812T052042-l3-000025	struggle_damage	6	0	6	6	p1	47	observed damage 33 on vaporeon from lapras struggle (crit=False) not in the PS-exact roll set (nearest delta -7; max_roll 48)
i-078a8a19023e45da1	b004/g6/20260812T052042-l1-000048	struggle_damage	5	0	5	5	p1+p2	128	observed damage 22 on umbreon from giratina struggle (crit=False) not in the PS-exact roll set (nearest delta -1; max_roll 28)
i-078a8a19023e45da1	b005/g0/20260812T053424-l6-000017	struggle_damage	2	0	2	2	p2	99	observed damage 18 on corviknight from umbreon struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 27)
i-078a8a19023e45da1	b005/g1/20260812T053424-l2-000056	struggle_damage	2	0	2	2	p2	149	observed damage 5 on polteageistantique from chansey struggle (crit=False) not in the PS-exact roll set (nearest delta -14; max_roll 23)
i-078a8a19023e45da1	b005/g2/20260812T053424-l1-000023	bellydrum_sitrus	0	1	0	1	p2	16	observed item loss (Sitrus Berry) on opp but no branch removes it
i-078a8a19023e45da1	b005/g7/20260812T053424-l3-000042	bellydrum_sitrus	0	1	0	1	p1	35	observed item loss (Sitrus Berry) on opp but no branch removes it
i-078a8a19023e45da1	b005/g9/20260812T053424-l6-000007	struggle_damage	1	0	1	1	p1	98	observed damage 12 on dipplin from clefable struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 17)
i-078a8a19023e45da1	b006/g11/20260812T054854-l2-000016	struggle_damage	2	0	2	2	p1	55	observed damage 4 on deoxysdefense from indeedee struggle (crit=False) not in the PS-exact roll set (nearest delta -1; max_roll 6)
i-078a8a19023e45da1	b006/g14/20260812T054854-l2-000028	bellydrum_sitrus	0	1	0	1	p1	4	observed item loss (Sitrus Berry) on opp but no branch removes it
i-078a8a19023e45da1	b006/g3/20260812T054854-l1-000066	bellydrum_sitrus	0	1	0	1	p2	21	observed tox on opp but no branch applies it [ko-margin]
i-078a8a19023e45da1	b006/g5/20260812T054854-l4-000037	struggle_damage	1	0	1	1	p1	111	observed damage 25 on jirachi from phione struggle (crit=False) not in the PS-exact roll set (nearest delta -7; max_roll 38)
i-078a8a19023e45da1	b006/g8/20260812T054854-l4-000085	struggle_damage	7	0	7	7	p1+p2	102	observed damage 13 on giratina from comfey struggle (crit=False) not in the PS-exact roll set (nearest delta -7; max_roll 24)
i-078a8a19023e45da1	b007/g6/20260812T060252-l5-000076	struggle_damage	1	0	1	1	p1	16	observed damage 10 on golem from delphox struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 15)
i-078a8a19023e45da1	b007/g8/20260812T060253-l4-000004	struggle_damage	1	0	1	1	p1	19	observed damage 32 on lunala from volcanion struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 45)
i-078a8a19023e45da1	b007/g8/20260812T060253-l6-000077	bellydrum_sitrus	0	2	0	2	p1	3	observed item loss (Sitrus Berry) on opp but no branch removes it
i-078a8a19023e45da1	b008/g0/20260812T061957-l1-000089	struggle_damage	2	0	2	2	p1	98	observed damage 28 on florges from pecharunt struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 37)
i-078a8a19023e45da1	b008/g12/20260812T061957-l2-000027	struggle_damage	1	0	1	1	p1	104	observed damage 22 on miraidon from carbink struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 33)
i-078a8a19023e45da1	b008/g2/20260812T061957-l6-000062	other_categorical	0	1	0	1	p2	10	observed item loss (Sitrus Berry) on opp but no branch removes it
i-078a8a19023e45da1	b008/g9/20260812T061957-l3-000049	ko_margin_soft	0	1	0	1	p1	16	observed slp on user but no branch applies it [ko-margin]
i-078a8a19023e45da1	b009/g10/20260812T063312-l4-000094	struggle_damage	1	0	1	1	p1	97	observed damage 18 on pelipper from alcremierubycream struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 29)
i-078a8a19023e45da1	b009/g12/20260812T063312-l2-000077	bellydrum_sitrus	0	1	0	1	p2	9	observed heal on opp but no branch heals it
i-078a8a19023e45da1	b009/g7/20260812T063312-l1-000043	struggle_damage	6	0	6	6	p1	99	observed damage 26 on reuniclus from tropius struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 38)
i-078a8a19023e45da1	b009/g8/20260812T063312-l4-000045	struggle_damage	4	0	4	4	p1	17	observed damage 30 on komala from typhlosionhisui struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 42)
i-079ea87d66f325fdc	b000/g10/20260812T042518-l2-000002	struggle_damage	1	0	1	1	p2	91	observed damage 11 on bellossom from wigglytuff struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 16)
i-079ea87d66f325fdc	b000/g14/20260812T042518-l6-000051	struggle_damage	2	0	2	2	p1	82	observed damage 30 on fluttermane from umbreon struggle (crit=False) not in the PS-exact roll set (nearest delta -9; max_roll 46)
i-079ea87d66f325fdc	b000/g2/20260812T042518-l3-000074	ko_margin_soft	0	1	0	1	p1	43	observed slp on user but no branch applies it [ko-margin]
i-079ea87d66f325fdc	b000/g2/20260812T042518-l5-000039	struggle_damage	1	0	1	1	p2	86	observed damage 24 on magmortar from sylveon struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 36)
i-079ea87d66f325fdc	b000/g6/20260812T042518-l1-000088	struggle_damage	2	0	2	2	p1	106	observed damage 38 on latios from deoxysdefense struggle (crit=True) not in the PS-exact roll set (nearest delta -7; max_roll 54)
i-079ea87d66f325fdc	b000/g9/20260812T042518-l3-000090	revival_blessing	1	0	0	1	p2	20	observed + spa on user but no branch produces it
i-079ea87d66f325fdc	b001/g13/20260812T043813-l3-000042	struggle_damage	1	0	1	1	p2	38	observed damage 54 on wigglytuff from scovillain struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 68)
i-079ea87d66f325fdc	b001/g15/20260812T043813-l3-000034	struggle_damage	1	0	1	1	p2	117	observed damage 18 on clodsire from sceptile struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 26)
i-079ea87d66f325fdc	b001/g15/20260812T043813-l3-000091	ko_margin_soft	0	5	0	5	p2	20	observed - def on opp but no branch produces it [ko-margin]
i-079ea87d66f325fdc	b001/g3/20260812T043813-l2-000072	struggle_damage	1	0	1	1	p1	64	observed damage 14 on dipplin from sceptile struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 21)
i-079ea87d66f325fdc	b001/g3/20260812T043813-l3-000003	other_categorical	1	0	0	1	p1	4	observed + spa on opp but no branch produces it
i-079ea87d66f325fdc	b001/g4/20260812T043813-l4-000090	revival_blessing	1	0	0	1	p1	13	observed - spa on opp but no branch produces it
i-079ea87d66f325fdc	b001/g6/20260812T043813-l4-000004	other_categorical	1	0	0	1	p1	13	observed + spa on opp but no branch produces it
i-079ea87d66f325fdc	b002/g0/20260812T045135-l4-000051	struggle_damage	2	0	2	2	p1	10	observed damage 25 on arceuswater from volcanion struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 36)
i-079ea87d66f325fdc	b002/g1/20260812T045135-l4-000004	ko_margin_soft	0	1	0	1	p2	22	observed slp on opp but no branch applies it [ko-margin]
i-079ea87d66f325fdc	b002/g15/20260812T045136-l2-000041	struggle_damage	1	0	1	1	p1	104	observed damage 21 on vespiquen from phione struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 31)
i-079ea87d66f325fdc	b002/g5/20260812T045135-l2-000030	struggle_damage	4	0	4	4	p2	27	observed damage 22 on vaporeon from gardevoir struggle (crit=False) not in the PS-exact roll set (nearest delta -9; max_roll 37)
i-079ea87d66f325fdc	b002/g6/20260812T045135-l5-000056	struggle_damage	4	0	4	4	p1	89	observed damage 25 on dudunsparcethreesegment from palossand struggle (crit=False) not in the PS-exact roll set (nearest delta -8; max_roll 39)
i-079ea87d66f325fdc	b002/g8/20260812T045136-l1-000060	struggle_damage	2	0	2	2	p2	20	observed damage 19 on arceusfairy from delphox struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 29)
i-079ea87d66f325fdc	b003/g0/20260812T050735-l6-000025	struggle_damage	5	0	5	5	p2	107	observed damage 19 on shaymin from chimecho struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 28)
i-079ea87d66f325fdc	b003/g13/20260812T050735-l5-000043	other_categorical	0	1	0	1	p2	19	observed heal on user but no branch heals it
i-079ea87d66f325fdc	b003/g15/20260812T050735-l1-000047	ko_margin_soft	0	1	0	1	p1	33	observed slp on opp but no branch applies it [ko-margin]
i-079ea87d66f325fdc	b003/g15/20260812T050735-l5-000029	struggle_damage	2	0	2	2	p1	95	observed damage 23 on screamtail from latios struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 30)
i-079ea87d66f325fdc	b003/g9/20260812T050735-l1-000013	bellydrum_sitrus	0	1	0	1	p1	11	observed heal on opp but no branch heals it
i-079ea87d66f325fdc	b004/g15/20260812T052043-l3-000008	struggle_damage	2	0	2	2	p2	114	observed damage 18 on hydrapple from reuniclus struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 28)
i-079ea87d66f325fdc	b004/g9/20260812T052043-l3-000030	struggle_damage	3	0	3	3	p1	111	observed damage 18 on dondozo from vaporeon struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 27)
i-079ea87d66f325fdc	b004/g9/20260812T052043-l6-000077	revival_blessing	1	0	0	1	p1	9	observed item loss (Heavy-Duty Boots) on opp but no branch removes it
i-079ea87d66f325fdc	b005/g3/20260812T053612-l2-000057	ko_margin_soft	0	1	0	1	p2	11	observed volatile Leech Seed start on user but no branch applies it [ko-margin]
i-079ea87d66f325fdc	b006/g10/20260812T054958-l5-000066	struggle_damage	3	0	3	3	p2	91	observed damage 12 on dipplin from screamtail struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 17)
i-079ea87d66f325fdc	b006/g15/20260812T054958-l1-000082	struggle_damage	2	0	2	2	p2	30	observed damage 57 on chansey from typhlosionhisui struggle (crit=False) not in the PS-exact roll set (nearest delta -10; max_roll 79)
i-079ea87d66f325fdc	b006/g2/20260812T054958-l5-000080	struggle_damage	1	0	1	1	p1	41	observed damage 35 on gallade from ludicolo struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 46)
i-079ea87d66f325fdc	b006/g8/20260812T054958-l5-000071	struggle_damage	1	0	1	1	p1	72	observed damage 23 on vaporeon from gardevoir struggle (crit=False) not in the PS-exact roll set (nearest delta -8; max_roll 37)
i-079ea87d66f325fdc	b006/g8/20260812T054958-l6-000026	bellydrum_sitrus	0	1	0	1	p1	17	observed item loss (Sitrus Berry) on opp but no branch removes it
i-079ea87d66f325fdc	b007/g0/20260812T060359-l1-000073	struggle_damage	1	0	1	1	p1	29	observed damage 27 on gogoat from hoopa struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 37)
i-079ea87d66f325fdc	b007/g13/20260812T060359-l2-000022	struggle_damage	1	0	1	1	p1	115	observed damage 23 on gothitelle from arboliva struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 32)
i-079ea87d66f325fdc	b007/g14/20260812T060359-l2-000071	bellydrum_sitrus	0	1	0	1	p2	14	observed heal on opp but no branch heals it
i-079ea87d66f325fdc	b007/g4/20260812T060359-l5-000019	struggle_damage	2	0	2	2	p2	50	observed damage 22 on charizard from volcanion struggle (crit=False) not in the PS-exact roll set (nearest delta -1; max_roll 28)
i-079ea87d66f325fdc	b007/g9/20260812T060359-l1-000082	struggle_damage	1	0	1	1	p1	55	observed damage 14 on vaporeon from hydrapple struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 21)
i-079ea87d66f325fdc	b008/g10/20260812T061658-l4-000021	bellydrum_sitrus	0	1	0	1	p2	1	observed item loss (Sitrus Berry) on opp but no branch removes it
i-079ea87d66f325fdc	b008/g15/20260812T061658-l1-000018	struggle_damage	3	0	3	3	p1	78	observed damage 20 on regigigas from arboliva struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 30)
i-079ea87d66f325fdc	b008/g15/20260812T061658-l4-000012	struggle_damage	4	0	4	4	p1	93	observed damage 7 on chandelure from blissey struggle (crit=True) not in the PS-exact roll set (nearest delta -10; max_roll 21)
i-079ea87d66f325fdc	b008/g2/20260812T061658-l5-000053	revival_blessing,other_categorical	3	0	0	3	p1	4	observed brn on opp but no branch applies it
i-079ea87d66f325fdc	b008/g3/20260812T061658-l1-000017	struggle_damage	1	0	1	1	p1	26	observed damage 24 on vileplume from ludicolo struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 36)
i-079ea87d66f325fdc	b008/g3/20260812T061658-l5-000075	ko_margin_soft	0	1	0	1	p2	21	observed slp on opp but no branch applies it [ko-margin]
i-079ea87d66f325fdc	b008/g5/20260812T061658-l1-000038	struggle_damage	2	0	2	2	p2	82	observed damage 16 on piloswine from cresselia struggle (crit=False) not in the PS-exact roll set (nearest delta -1; max_roll 21)
i-079ea87d66f325fdc	b008/g7/20260812T061658-l6-000074	struggle_damage	2	0	2	2	p1	127	observed damage 28 on sylveon from zapdos struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 40)
i-079ea87d66f325fdc	b009/g1/20260812T063023-l4-000086	ko_margin_soft	0	1	0	1	p2	4	observed slp on user but no branch applies it [ko-margin]
i-079ea87d66f325fdc	b009/g4/20260812T063023-l2-000016	struggle_damage	1	0	1	1	p1	140	observed damage 19 on groudon from vileplume struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 29)
i-07bb1fc77b2e34a2e	b000/g0/20260812T025431-l6-000046	struggle_damage	9	0	9	9	p2	24	observed damage 28 on phione from lapras struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 38)
i-07bb1fc77b2e34a2e	b000/g13/20260812T025431-l4-000029	struggle_damage	2	0	2	2	p2	105	observed damage 20 on stonjourner from sceptile struggle (crit=False) not in the PS-exact roll set (nearest delta -1; max_roll 25)
i-07bb1fc77b2e34a2e	b000/g14/20260812T025431-l3-000064	struggle_damage	1	0	1	1	p2	22	observed damage 23 on porygon2 from hoopa struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 31)
i-07bb1fc77b2e34a2e	b000/g2/20260812T025431-l2-000069	ko_margin_soft	0	1	0	1	p1	13	observed + spe on opp but no branch produces it [ko-margin]
i-07bb1fc77b2e34a2e	b000/g3/20260812T025431-l5-000093	struggle_damage	1	0	1	1	p2	31	observed damage 12 on gengar from milotic struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 18)
i-07bb1fc77b2e34a2e	b000/g5/20260812T025431-l3-000059	struggle_damage	1	0	1	1	p1	72	observed damage 30 on ursaluna from exeggutor struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 40)
i-07bb1fc77b2e34a2e	b000/g6/20260812T025431-l1-000014	struggle_damage	2	0	2	2	p1	52	observed damage 26 on suicune from volcanion struggle (crit=False) not in the PS-exact roll set (nearest delta -1; max_roll 32)
i-07bb1fc77b2e34a2e	b000/g9/20260812T025431-l1-000082	struggle_damage	1	0	1	1	p1	97	observed damage 20 on glaceon from arceusbug struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 27)
i-07bb1fc77b2e34a2e	b001/g1/20260812T030722-l3-000025	revival_blessing	1	0	0	1	p2	29	observed - spa on user but no branch produces it
i-07bb1fc77b2e34a2e	b001/g11/20260812T030722-l5-000067	struggle_damage	2	0	2	2	p2	116	observed damage 40 on ampharos from scovillain struggle (crit=False) not in the PS-exact roll set (nearest delta -1; max_roll 49)
